province,max,min,wind,rain,humidi,cloud,pressure,date
Ha Noi,35,23,8,0.3,79,38,1008,4/6/2010
Ha Noi,24,22,5,5.7,91,91,1015,4/7/2010
Ha Noi,25,19,7,2.8,86,70,1015,4/8/2010
Ha Noi,29,18,9,0.2,84,73,1009,4/9/2010
Ha Noi,37,23,8,0.6,77,39,1004,4/10/2010
Ha Noi,40,24,9,0,68,5,1003,4/11/2010
Ha Noi,42,27,7,0,58,1,1003,4/12/2010
Ha Noi,36,25,9,1.1,73,28,1008,4/13/2010
Ha Noi,27,23,6,8.7,89,83,1012,4/14/2010
Ha Noi,17,16,10,7.7,91,100,1017,4/15/2010
Ha Noi,24,16,5,0.6,82,88,1018,4/16/2010
Ha Noi,26,17,6,0.3,83,83,1016,4/17/2010
Ha Noi,30,20,6,0.7,85,71,1012,4/18/2010
Ha Noi,33,22,9,2,82,51,1007,4/19/2010
Ha Noi,38,23,8,0.2,69,27,1004,4/20/2010
Ha Noi,41,25,7,0.4,64,14,1004,4/21/2010
Ha Noi,30,23,11,2.2,77,54,1010,4/22/2010
Ha Noi,27,20,7,0.9,64,53,1018,4/23/2010
Ha Noi,29,17,8,0,68,35,1015,4/24/2010
Ha Noi,31,20,8,1.3,81,58,1013,4/25/2010
Ha Noi,24,20,7,7.5,95,100,1016,4/26/2010
Ha Noi,29,20,6,0.2,77,57,1016,4/27/2010
Ha Noi,31,19,6,0.4,79,30,1013,4/28/2010
Ha Noi,34,21,5,5.5,84,56,1012,4/29/2010
Ha Noi,30,22,7,5.9,88,61,1014,4/30/2010
Ha Noi,29,23,7,12,88,76,1013,5/1/2010
Ha Noi,28,22,6,11,91,91,1012,5/2/2010
Ha Noi,30,22,10,4.5,85,69,1008,5/3/2010
Ha Noi,34,23,13,3,81,43,1004,5/4/2010
Ha Noi,40,24,7,0,71,26,1001,5/5/2010
Ha Noi,41,26,8,0.2,68,17,1002,5/6/2010
Ha Noi,36,26,8,7.1,80,41,1004,5/7/2010
Ha Noi,37,26,9,0.2,74,24,1003,5/8/2010
Ha Noi,43,27,7,0.6,68,23,1002,5/9/2010
Ha Noi,29,25,6,2,88,81,1006,5/10/2010
Ha Noi,27,23,5,3.8,89,96,1010,5/11/2010
Ha Noi,33,23,9,5.1,84,53,1008,5/12/2010
Ha Noi,37,25,11,1.7,75,19,1006,5/13/2010
Ha Noi,40,26,7,0.1,71,15,1005,5/14/2010
Ha Noi,34,26,10,4.1,81,42,1006,5/15/2010
Ha Noi,34,26,9,1.9,78,23,1006,5/16/2010
Ha Noi,37,27,9,0.3,75,29,1007,5/17/2010
Ha Noi,40,26,8,0.1,68,19,1006,5/18/2010
Ha Noi,42,27,7,0,59,20,1004,5/19/2010
Ha Noi,42,28,8,1.8,62,19,1004,5/20/2010
Ha Noi,39,28,8,1.9,62,39,1004,5/21/2010
Ha Noi,41,28,6,1.2,56,24,1001,5/22/2010
Ha Noi,28,25,8,10.9,80,62,1005,5/23/2010
Ha Noi,35,23,6,0,68,22,1006,5/24/2010
Ha Noi,32,23,7,3.5,78,61,1006,5/25/2010
Ha Noi,30,25,6,12.5,93,62,1004,5/26/2010
Ha Noi,32,25,7,12.3,90,43,1004,5/27/2010
Ha Noi,34,25,5,17.3,84,35,1005,5/28/2010
Ha Noi,27,25,6,20.8,93,66,1007,5/29/2010
Ha Noi,30,24,6,12.5,93,82,1006,5/30/2010
Ha Noi,37,25,6,11.9,82,49,1005,5/31/2010
Ha Noi,37,26,5,3.7,77,49,1003,6/1/2010
Ha Noi,26,23,8,14.2,91,57,1008,6/2/2010
Ha Noi,30,23,5,1.5,81,82,1012,6/3/2010
Ha Noi,34,22,6,1.2,73,44,1010,6/4/2010
Ha Noi,33,24,6,0.8,73,40,1008,6/5/2010
Ha Noi,32,24,8,1.2,79,47,1007,6/6/2010
Ha Noi,36,25,9,8.4,83,48,1005,6/7/2010
Ha Noi,38,26,7,2,76,34,1004,6/8/2010
Ha Noi,38,27,6,2.7,75,20,1004,6/9/2010
Ha Noi,32,27,5,6.6,85,31,1005,6/10/2010
Ha Noi,31,26,5,24.9,92,52,1007,6/11/2010
Ha Noi,29,26,5,21,95,55,1006,6/12/2010
Ha Noi,37,25,4,1.6,80,53,1005,6/13/2010
Ha Noi,33,26,6,5.6,86,44,1004,6/14/2010
Ha Noi,34,26,4,9.1,86,65,1004,6/15/2010
Ha Noi,40,25,6,3,76,35,1003,6/16/2010
Ha Noi,41,27,7,0.2,69,28,1004,6/17/2010
Ha Noi,41,28,7,0,68,23,1004,6/18/2010
Ha Noi,41,28,7,0,64,16,1004,6/19/2010
Ha Noi,39,27,7,30.9,71,34,1004,6/20/2010
Ha Noi,27,25,6,203.2,96,72,1006,6/21/2010
Ha Noi,31,24,6,6.3,92,64,1007,6/22/2010
Ha Noi,32,26,8,4.1,88,54,1005,6/23/2010
Ha Noi,34,26,6,0.8,82,26,1002,6/24/2010
Ha Noi,35,26,6,8.5,84,48,1001,6/25/2010
Ha Noi,30,26,6,2.5,91,62,1003,6/26/2010
Ha Noi,35,25,5,4.5,83,43,1003,6/27/2010
Ha Noi,31,27,7,3.8,86,57,1002,6/28/2010
Ha Noi,34,27,7,14.4,87,47,1003,6/29/2010
Ha Noi,33,26,7,15.4,89,37,1006,6/30/2010
Ha Noi,32,26,7,12.6,90,28,1006,7/1/2010
Ha Noi,33,26,6,6.1,86,30,1006,7/2/2010
Ha Noi,35,26,6,7.7,82,17,1007,7/3/2010
Ha Noi,37,26,6,1.3,74,15,1007,7/4/2010
Ha Noi,39,26,6,0.1,68,14,1005,7/5/2010
Ha Noi,38,28,6,0.5,70,21,1004,7/6/2010
Ha Noi,39,27,6,0.7,68,15,1005,7/7/2010
Ha Noi,40,26,5,3.2,70,34,1005,7/8/2010
Ha Noi,38,27,7,3.3,73,35,1004,7/9/2010
Ha Noi,37,27,8,7.3,78,32,1004,7/10/2010
Ha Noi,37,27,8,11.5,78,25,1005,7/11/2010
Ha Noi,38,26,6,5.3,77,41,1004,7/12/2010
Ha Noi,34,27,8,11.2,82,23,1005,7/13/2010
Ha Noi,31,26,5,10,89,31,1007,7/14/2010
Ha Noi,34,26,3,7.1,85,32,1006,7/15/2010
Ha Noi,35,26,4,4.6,82,24,1004,7/16/2010
Ha Noi,30,25,15,13.7,89,53,1000,7/17/2010
Ha Noi,29,24,11,32.9,94,67,1003,7/18/2010
Ha Noi,34,24,6,8.1,85,41,1007,7/19/2010
Ha Noi,33,26,5,3.7,86,54,1006,7/20/2010
Ha Noi,35,26,4,9.3,86,56,1005,7/21/2010
Ha Noi,33,26,3,9.9,89,59,1003,7/22/2010
Ha Noi,33,26,5,3.7,89,47,1001,7/23/2010
Ha Noi,32,25,8,6,90,61,1003,7/24/2010
Ha Noi,30,26,7,11.9,94,62,1005,7/25/2010
Ha Noi,34,25,4,11.1,89,42,1007,7/26/2010
Ha Noi,33,25,4,13.5,90,55,1007,7/27/2010
Ha Noi,32,25,6,12.3,91,45,1006,7/28/2010
Ha Noi,36,26,5,7.3,85,29,1004,7/29/2010
Ha Noi,39,26,5,5.2,77,35,1003,7/30/2010
Ha Noi,36,27,6,19.7,84,31,1003,7/31/2010
Ha Noi,32,26,7,16.2,90,28,1007,8/1/2010
Ha Noi,33,25,4,7.7,89,43,1008,8/2/2010
Ha Noi,31,25,5,8.2,90,38,1006,8/3/2010
Ha Noi,33,25,3,6.5,87,55,1005,8/4/2010
Ha Noi,33,25,3,18,88,51,1006,8/5/2010
Ha Noi,34,25,5,2.6,83,22,1007,8/6/2010
Ha Noi,35,25,5,0.1,76,15,1004,8/7/2010
Ha Noi,34,26,5,0.8,78,31,1003,8/8/2010
Ha Noi,32,26,3,1,83,45,1003,8/9/2010
Ha Noi,32,25,4,1.8,87,45,1004,8/10/2010
Ha Noi,33,25,5,5.9,85,47,1006,8/11/2010
Ha Noi,34,25,5,9.8,86,52,1007,8/12/2010
Ha Noi,34,25,5,9.9,86,51,1006,8/13/2010
Ha Noi,33,25,6,5.4,85,44,1006,8/14/2010
Ha Noi,35,25,5,8.9,87,52,1008,8/15/2010
Ha Noi,32,25,5,6.3,87,57,1007,8/16/2010
Ha Noi,30,25,5,10.4,92,56,1006,8/17/2010
Ha Noi,31,24,6,9.9,90,65,1008,8/18/2010
Ha Noi,32,24,6,5.5,88,47,1011,8/19/2010
Ha Noi,34,24,4,7,86,44,1011,8/20/2010
Ha Noi,33,25,5,5.3,87,51,1009,8/21/2010
Ha Noi,32,24,4,4.8,86,36,1008,8/22/2010
Ha Noi,33,25,6,2.4,84,21,1006,8/23/2010
Ha Noi,29,23,11,45.8,93,77,1005,8/24/2010
Ha Noi,29,24,9,22.9,96,80,1006,8/25/2010
Ha Noi,30,24,3,8.8,95,90,1006,8/26/2010
Ha Noi,30,25,5,32.1,95,88,1006,8/27/2010
Ha Noi,28,22,8,10.4,93,76,1008,8/28/2010
Ha Noi,30,22,5,0.3,88,57,1008,8/29/2010
Ha Noi,32,23,4,1.4,85,49,1006,8/30/2010
Ha Noi,34,24,5,2.2,85,40,1005,8/31/2010
Ha Noi,35,25,5,0.2,79,22,1006,9/1/2010
Ha Noi,34,25,6,0.3,70,10,1007,9/2/2010
Ha Noi,35,25,6,0.4,72,7,1006,9/3/2010
Ha Noi,35,25,4,0.6,73,15,1004,9/4/2010
Ha Noi,36,25,5,1.3,79,19,1005,9/5/2010
Ha Noi,34,24,5,18,86,51,1005,9/6/2010
Ha Noi,35,25,5,18.5,90,35,1005,9/7/2010
Ha Noi,36,25,4,5.5,86,47,1006,9/8/2010
Ha Noi,37,25,4,4.1,84,33,1005,9/9/2010
Ha Noi,35,26,5,15.9,85,34,1005,9/10/2010
Ha Noi,33,25,4,19.4,89,38,1007,9/11/2010
Ha Noi,32,24,4,8.7,88,45,1008,9/12/2010
Ha Noi,31,24,3,1.6,89,63,1007,9/13/2010
Ha Noi,28,24,7,4.2,95,78,1008,9/14/2010
Ha Noi,31,23,5,2.5,90,67,1011,9/15/2010
Ha Noi,35,22,4,0.3,83,36,1010,9/16/2010
Ha Noi,34,22,5,1,83,48,1009,9/17/2010
Ha Noi,34,22,5,0.4,83,35,1009,9/18/2010
Ha Noi,37,22,4,0,81,39,1007,9/19/2010
Ha Noi,38,23,4,0,79,32,1004,9/20/2010
Ha Noi,38,25,5,3.2,80,20,1004,9/21/2010
Ha Noi,34,26,5,4.9,84,40,1007,9/22/2010
Ha Noi,28,22,8,0.1,82,44,1010,9/23/2010
Ha Noi,32,21,5,0.1,79,66,1011,9/24/2010
Ha Noi,32,24,6,12.3,89,64,1010,9/25/2010
Ha Noi,31,24,6,20.1,91,66,1012,9/26/2010
Ha Noi,31,25,5,8.5,91,56,1012,9/27/2010
Ha Noi,32,23,4,8.1,89,40,1012,9/28/2010
Ha Noi,34,23,4,7.9,87,44,1013,9/29/2010
Ha Noi,33,24,4,3.3,86,34,1013,9/30/2010
Ha Noi,32,24,5,21.1,87,39,1012,10/1/2010
Ha Noi,31,24,6,7.7,88,23,1012,10/2/2010
Ha Noi,29,22,12,0.9,80,33,1013,10/3/2010
Ha Noi,24,21,9,0.4,79,68,1013,10/4/2010
Ha Noi,25,19,7,0.5,77,57,1013,10/5/2010
Ha Noi,27,19,6,0.2,79,42,1013,10/6/2010
Ha Noi,28,21,7,0,78,43,1012,10/7/2010
Ha Noi,31,22,6,0,74,28,1011,10/8/2010
Ha Noi,33,22,5,0.9,75,26,1008,10/9/2010
Ha Noi,33,24,8,2.2,85,55,1006,10/10/2010
Ha Noi,32,25,8,9.4,89,71,1009,10/11/2010
Ha Noi,32,25,5,4.6,87,58,1011,10/12/2010
Ha Noi,32,24,4,2.3,86,55,1011,10/13/2010
Ha Noi,33,24,4,10.1,83,26,1010,10/14/2010
Ha Noi,28,22,10,6.6,85,65,1013,10/15/2010
Ha Noi,23,21,8,6.4,93,89,1013,10/16/2010
Ha Noi,22,20,8,13.9,96,84,1013,10/17/2010
Ha Noi,22,20,7,8.6,96,82,1014,10/18/2010
Ha Noi,29,21,7,0,79,26,1014,10/19/2010
Ha Noi,30,20,8,0,70,9,1012,10/20/2010
Ha Noi,29,19,6,0,67,6,1010,10/21/2010
Ha Noi,31,19,5,0,69,2,1009,10/22/2010
Ha Noi,31,20,4,0,69,3,1009,10/23/2010
Ha Noi,32,20,4,0,76,18,1009,10/24/2010
Ha Noi,30,22,4,0.6,81,49,1013,10/25/2010
Ha Noi,27,22,9,0,71,63,1017,10/26/2010
Ha Noi,24,18,9,0,66,53,1020,10/27/2010
Ha Noi,24,17,7,0,59,23,1021,10/28/2010
Ha Noi,24,16,8,0,60,21,1022,10/29/2010
Ha Noi,27,14,8,0,58,2,1024,10/30/2010
Ha Noi,28,15,5,0,57,0,1021,10/31/2010
Ha Noi,29,15,5,0,57,0,1018,11/1/2010
Ha Noi,29,15,8,0,54,2,1019,11/2/2010
Ha Noi,27,16,8,0,56,1,1021,11/3/2010
Ha Noi,27,15,8,0,59,7,1020,11/4/2010
Ha Noi,28,16,5,0,59,13,1019,11/5/2010
Ha Noi,31,17,4,0,58,1,1017,11/6/2010
Ha Noi,32,17,4,0,60,0,1017,11/7/2010
Ha Noi,31,19,7,0,54,0,1019,11/8/2010
Ha Noi,30,18,7,0,48,2,1021,11/9/2010
Ha Noi,27,18,3,0,57,19,1019,11/10/2010
Ha Noi,29,18,4,0,61,33,1017,11/11/2010
Ha Noi,31,17,7,0,54,17,1014,11/12/2010
Ha Noi,30,16,4,0,54,23,1016,11/13/2010
Ha Noi,32,18,4,0,63,38,1018,11/14/2010
Ha Noi,24,21,5,2.4,76,78,1020,11/15/2010
Ha Noi,29,19,7,0,61,40,1019,11/16/2010
Ha Noi,29,17,5,0,67,38,1017,11/17/2010
Ha Noi,28,17,4,0,73,52,1017,11/18/2010
Ha Noi,28,19,6,0.1,67,41,1017,11/19/2010
Ha Noi,30,17,5,0,70,8,1012,11/20/2010
Ha Noi,29,18,5,0,79,69,1010,11/21/2010
Ha Noi,27,20,7,1.4,72,54,1013,11/22/2010
Ha Noi,26,20,5,0.7,77,67,1014,11/23/2010
Ha Noi,28,19,7,3.2,82,78,1015,11/24/2010
Ha Noi,21,18,9,7.4,78,87,1018,11/25/2010
Ha Noi,23,18,5,1.2,74,84,1017,11/26/2010
Ha Noi,26,19,5,0.3,74,70,1016,11/27/2010
Ha Noi,27,17,3,0,77,53,1017,11/28/2010
Ha Noi,26,19,5,1.2,75,70,1017,11/29/2010
Ha Noi,26,20,5,0.6,77,69,1016,11/30/2010
Ha Noi,27,18,4,0,68,32,1016,12/1/2010
Ha Noi,29,17,5,0,70,6,1017,12/2/2010
Ha Noi,30,18,6,0,62,1,1018,12/3/2010
Ha Noi,30,17,4,0,66,2,1016,12/4/2010
Ha Noi,30,16,4,0,78,24,1013,12/5/2010
Ha Noi,26,18,3,0.5,83,74,1016,12/6/2010
Ha Noi,21,17,10,2.8,62,65,1020,12/7/2010
Ha Noi,24,15,5,0,51,34,1018,12/8/2010
Ha Noi,26,14,5,0,60,15,1014,12/9/2010
Ha Noi,28,15,6,0,74,28,1010,12/10/2010
Ha Noi,24,20,6,2.6,90,93,1009,12/11/2010
Ha Noi,26,21,10,2.3,90,77,1006,12/12/2010
Ha Noi,28,23,8,6.9,90,85,1008,12/13/2010
Ha Noi,25,21,7,8.5,92,96,1011,12/14/2010
Ha Noi,23,12,10,2.9,88,90,1012,12/15/2010
Ha Noi,13,9,9,3.6,73,69,1024,12/16/2010
Ha Noi,21,10,5,0,58,22,1021,12/17/2010
Ha Noi,23,11,5,0,63,9,1015,12/18/2010
Ha Noi,26,13,4,0.1,77,21,1017,12/19/2010
Ha Noi,23,18,5,0.8,83,70,1016,12/20/2010
Ha Noi,21,18,5,1.4,89,80,1014,12/21/2010
Ha Noi,22,16,5,0,82,48,1014,12/22/2010
Ha Noi,23,16,5,0.5,89,84,1013,12/23/2010
Ha Noi,27,20,9,1,87,77,1012,12/24/2010
Ha Noi,20,13,10,5.5,86,81,1016,12/25/2010
Ha Noi,18,12,7,0,66,33,1022,12/26/2010
Ha Noi,22,10,5,0,60,9,1018,12/27/2010
Ha Noi,22,12,5,0.1,81,40,1016,12/28/2010
Ha Noi,20,14,5,1.3,89,80,1016,12/29/2010
Ha Noi,21,17,6,2.3,84,63,1019,12/30/2010
Ha Noi,24,15,6,0,71,45,1017,12/31/2010
Ha Noi,20,15,5,0.8,85,66,1015,1/1/2011
Ha Noi,22,17,6,1.1,90,88,1015,1/2/2011
Ha Noi,16,14,7,2,85,95,1018,1/3/2011
Ha Noi,18,12,6,0.1,78,79,1019,1/4/2011
Ha Noi,19,12,4,0.2,75,65,1017,1/5/2011
Ha Noi,17,12,10,0.5,70,69,1022,1/6/2011
Ha Noi,15,9,6,0,61,61,1023,1/7/2011
Ha Noi,20,8,5,0,63,42,1020,1/8/2011
Ha Noi,15,11,8,0.4,67,79,1022,1/9/2011
Ha Noi,19,10,6,0,53,55,1020,1/10/2011
Ha Noi,11,8,9,0.7,63,60,1021,1/11/2011
Ha Noi,18,6,5,0,54,36,1019,1/12/2011
Ha Noi,20,7,4,0,66,44,1017,1/13/2011
Ha Noi,21,11,4,0.2,73,67,1017,1/14/2011
Ha Noi,18,11,11,0.4,55,36,1024,1/15/2011
Ha Noi,19,7,6,0,44,17,1023,1/16/2011
Ha Noi,19,8,5,0,55,52,1021,1/17/2011
Ha Noi,17,10,6,0.1,64,74,1019,1/18/2011
Ha Noi,18,10,5,0,66,56,1017,1/19/2011
Ha Noi,18,12,8,0.2,68,69,1018,1/20/2011
Ha Noi,21,10,7,0,52,42,1020,1/21/2011
Ha Noi,20,9,5,0,68,40,1019,1/22/2011
Ha Noi,19,12,8,0.1,62,67,1022,1/23/2011
Ha Noi,20,11,7,0,53,54,1023,1/24/2011
Ha Noi,20,12,6,0,59,43,1023,1/25/2011
Ha Noi,20,11,6,0,65,50,1024,1/26/2011
Ha Noi,21,11,6,0,65,44,1023,1/27/2011
Ha Noi,19,12,9,0.2,59,61,1025,1/28/2011
Ha Noi,20,10,8,0,42,51,1025,1/29/2011
Ha Noi,19,11,6,0,47,49,1025,1/30/2011
Ha Noi,21,8,6,0,48,43,1024,1/31/2011
Ha Noi,18,10,4,0,55,64,1023,2/1/2011
Ha Noi,24,9,5,0,51,28,1021,2/2/2011
Ha Noi,26,11,5,0,68,20,1019,2/3/2011
Ha Noi,26,13,5,0,74,38,1017,2/4/2011
Ha Noi,25,14,6,0.3,81,61,1016,2/5/2011
Ha Noi,21,16,7,1.2,84,67,1014,2/6/2011
Ha Noi,23,15,8,0.9,82,72,1010,2/7/2011
Ha Noi,24,18,7,1,83,62,1007,2/8/2011
Ha Noi,30,18,7,0.4,79,45,1005,2/9/2011
Ha Noi,27,19,7,0.9,82,53,1009,2/10/2011
Ha Noi,23,19,7,2.9,81,86,1014,2/11/2011
Ha Noi,18,15,7,2.1,76,93,1016,2/12/2011
Ha Noi,16,14,7,0.7,75,93,1016,2/13/2011
Ha Noi,19,12,6,0.5,65,58,1019,2/14/2011
Ha Noi,18,13,6,0.4,73,79,1018,2/15/2011
Ha Noi,22,15,5,0.5,82,74,1014,2/16/2011
Ha Noi,24,16,6,0.5,79,52,1014,2/17/2011
Ha Noi,22,17,7,0.6,82,76,1014,2/18/2011
Ha Noi,23,17,6,0.3,78,66,1015,2/19/2011
Ha Noi,23,16,6,0.3,68,43,1018,2/20/2011
Ha Noi,22,15,5,0.3,79,68,1016,2/21/2011
Ha Noi,23,17,5,0.5,82,72,1016,2/22/2011
Ha Noi,22,19,4,1.3,90,96,1016,2/23/2011
Ha Noi,24,19,7,1.4,89,83,1014,2/24/2011
Ha Noi,25,19,9,0.7,89,79,1013,2/25/2011
Ha Noi,25,19,9,0.6,86,65,1014,2/26/2011
Ha Noi,25,19,10,0.3,75,71,1015,2/27/2011
Ha Noi,27,19,8,0,77,59,1013,2/28/2011
Ha Noi,25,19,5,0.9,85,70,1014,3/1/2011
Ha Noi,26,18,8,0.4,77,56,1016,3/2/2011
Ha Noi,26,17,10,0,70,66,1014,3/3/2011
Ha Noi,27,19,9,0.2,69,63,1012,3/4/2011
Ha Noi,28,19,8,0.1,70,49,1012,3/5/2011
Ha Noi,27,20,9,0.2,72,58,1013,3/6/2011
Ha Noi,23,17,9,0.2,67,69,1017,3/7/2011
Ha Noi,24,16,6,0,62,48,1018,3/8/2011
Ha Noi,24,15,6,0.2,73,74,1019,3/9/2011
Ha Noi,26,16,6,0.2,70,61,1020,3/10/2011
Ha Noi,24,16,5,0.3,77,75,1018,3/11/2011
Ha Noi,24,17,7,0.4,81,70,1016,3/12/2011
Ha Noi,28,17,7,0.1,78,67,1013,3/13/2011
Ha Noi,24,19,6,2,88,85,1013,3/14/2011
Ha Noi,20,12,9,45,94,96,1019,3/15/2011
Ha Noi,11,10,10,15.6,92,93,1025,3/16/2011
Ha Noi,11,10,7,15.1,94,92,1024,3/17/2011
Ha Noi,15,11,4,16.5,94,90,1018,3/18/2011
Ha Noi,23,10,4,0,87,75,1011,3/19/2011
Ha Noi,28,15,5,0.1,88,69,1008,3/20/2011
Ha Noi,30,18,6,0.2,87,66,1009,3/21/2011
Ha Noi,21,17,9,3.6,85,86,1016,3/22/2011
Ha Noi,23,14,7,0,74,55,1020,3/23/2011
Ha Noi,20,15,7,0.2,79,64,1021,3/24/2011
Ha Noi,22,14,6,0,66,42,1023,3/25/2011
Ha Noi,20,13,7,0.5,70,62,1023,3/26/2011
Ha Noi,22,13,7,0,62,44,1023,3/27/2011
Ha Noi,23,12,7,0,58,42,1023,3/28/2011
Ha Noi,21,15,5,2.3,69,67,1023,3/29/2011
Ha Noi,22,13,7,0.3,71,52,1021,3/30/2011
Ha Noi,26,11,6,0,74,13,1017,3/31/2011
Ha Noi,27,13,6,0,78,36,1014,4/1/2011
Ha Noi,25,17,6,0.4,85,72,1014,4/2/2011
Ha Noi,28,16,7,0,79,61,1013,4/3/2011
Ha Noi,26,17,6,0.5,81,77,1015,4/4/2011
Ha Noi,23,19,8,0.6,87,84,1016,4/5/2011
Ha Noi,23,19,8,1.5,92,92,1015,4/6/2011
Ha Noi,24,20,7,2.4,95,90,1015,4/7/2011
Ha Noi,25,20,7,1.2,89,74,1016,4/8/2011
Ha Noi,28,18,5,0.1,81,56,1019,4/9/2011
Ha Noi,29,17,7,0,76,14,1017,4/10/2011
Ha Noi,30,19,7,0.7,81,57,1015,4/11/2011
Ha Noi,29,17,8,0,76,38,1015,4/12/2011
Ha Noi,30,19,8,0,75,43,1015,4/13/2011
Ha Noi,28,19,7,0.2,82,58,1011,4/14/2011
Ha Noi,28,20,7,0.4,86,77,1008,4/15/2011
Ha Noi,32,23,7,1.7,85,59,1008,4/16/2011
Ha Noi,32,23,6,5.8,84,60,1008,4/17/2011
Ha Noi,32,22,7,4.9,70,25,1011,4/18/2011
Ha Noi,32,20,5,0,66,12,1013,4/19/2011
Ha Noi,31,19,8,0.2,72,28,1013,4/20/2011
Ha Noi,29,20,11,0.3,83,77,1011,4/21/2011
Ha Noi,30,22,6,2.1,85,67,1011,4/22/2011
Ha Noi,31,19,6,0,62,31,1014,4/23/2011
Ha Noi,29,20,4,1.6,72,40,1014,4/24/2011
Ha Noi,32,19,6,0,67,25,1012,4/25/2011
Ha Noi,32,20,5,1,69,42,1009,4/26/2011
Ha Noi,35,22,4,0.6,79,64,1008,4/27/2011
Ha Noi,31,22,5,4.9,83,62,1008,4/28/2011
Ha Noi,30,22,9,3.1,87,75,1008,4/29/2011
Ha Noi,33,24,6,0.1,79,53,1008,4/30/2011
Ha Noi,34,23,5,0.4,76,52,1008,5/1/2011
Ha Noi,39,22,6,0,69,35,1006,5/2/2011
Ha Noi,29,23,8,0.1,77,65,1008,5/3/2011
Ha Noi,27,22,4,5.3,87,86,1011,5/4/2011
Ha Noi,28,21,5,2.9,89,86,1009,5/5/2011
Ha Noi,34,22,6,1.8,83,54,1006,5/6/2011
Ha Noi,40,22,6,0.6,72,30,1004,5/7/2011
Ha Noi,38,24,8,5.8,74,29,1002,5/8/2011
Ha Noi,39,25,9,0.7,70,32,1002,5/9/2011
Ha Noi,39,25,9,3.6,71,24,1002,5/10/2011
Ha Noi,35,26,7,13.3,77,36,1002,5/11/2011
Ha Noi,32,25,6,8.3,85,60,1005,5/12/2011
Ha Noi,28,22,9,3.8,82,82,1009,5/13/2011
Ha Noi,28,22,5,6.3,88,91,1010,5/14/2011
Ha Noi,30,23,7,4.5,90,84,1012,5/15/2011
Ha Noi,25,21,11,1.4,87,76,1015,5/16/2011
Ha Noi,32,19,8,0,65,28,1013,5/17/2011
Ha Noi,35,19,6,0,58,10,1009,5/18/2011
Ha Noi,34,21,7,0,72,9,1009,5/19/2011
Ha Noi,31,23,6,3.4,83,70,1006,5/20/2011
Ha Noi,35,23,8,12.4,81,54,1002,5/21/2011
Ha Noi,38,24,6,21.5,77,42,1002,5/22/2011
Ha Noi,28,21,8,1.7,72,61,1009,5/23/2011
Ha Noi,29,23,5,0,69,58,1010,5/24/2011
Ha Noi,32,22,6,0.2,66,36,1011,5/25/2011
Ha Noi,33,21,6,0,64,18,1010,5/26/2011
Ha Noi,34,22,6,0,63,10,1009,5/27/2011
Ha Noi,37,23,6,0,60,3,1008,5/28/2011
Ha Noi,35,23,3,0,61,14,1010,5/29/2011
Ha Noi,35,22,7,0.1,62,17,1010,5/30/2011
Ha Noi,36,23,7,0,67,22,1007,5/31/2011
Ha Noi,35,24,4,0.7,69,25,1007,6/1/2011
Ha Noi,35,24,8,19.6,76,44,1008,6/2/2011
Ha Noi,35,25,10,6.6,78,41,1006,6/3/2011
Ha Noi,37,25,10,9.4,74,27,1004,6/4/2011
Ha Noi,36,26,8,29.9,75,34,1005,6/5/2011
Ha Noi,35,26,6,5.3,79,35,1006,6/6/2011
Ha Noi,36,26,5,8,75,39,1005,6/7/2011
Ha Noi,38,28,8,2.4,72,45,1003,6/8/2011
Ha Noi,39,27,7,18.6,73,32,1002,6/9/2011
Ha Noi,35,27,6,4,79,43,1002,6/10/2011
Ha Noi,35,27,5,11.8,79,28,1002,6/11/2011
Ha Noi,35,28,6,14.5,77,30,1004,6/12/2011
Ha Noi,34,27,10,22.1,77,25,1005,6/13/2011
Ha Noi,33,26,7,15.3,83,27,1003,6/14/2011
Ha Noi,36,26,5,2.9,77,31,1002,6/15/2011
Ha Noi,37,27,7,11.8,74,42,1001,6/16/2011
Ha Noi,33,27,7,10.9,85,45,1002,6/17/2011
Ha Noi,35,26,7,13.4,81,39,1002,6/18/2011
Ha Noi,36,26,7,16.6,81,35,1002,6/19/2011
Ha Noi,34,26,4,22.2,82,37,1002,6/20/2011
Ha Noi,36,26,5,6.5,78,40,1002,6/21/2011
Ha Noi,38,27,4,2.3,73,24,998,6/22/2011
Ha Noi,37,28,7,16.9,77,29,996,6/23/2011
Ha Noi,27,25,12,57.3,92,81,995,6/24/2011
Ha Noi,29,25,11,38.7,92,88,997,6/25/2011
Ha Noi,30,25,6,2,89,66,1001,6/26/2011
Ha Noi,35,25,7,5.2,76,58,1003,6/27/2011
Ha Noi,35,27,6,8.8,80,51,1001,6/28/2011
Ha Noi,36,27,6,6.3,82,40,1000,6/29/2011
Ha Noi,35,26,5,2,82,43,1001,6/30/2011
Ha Noi,30,26,8,14.2,89,61,1003,7/1/2011
Ha Noi,34,25,9,3.3,80,35,1004,7/2/2011
Ha Noi,35,25,8,2.6,76,24,1005,7/3/2011
Ha Noi,36,26,6,8,77,24,1007,7/4/2011
Ha Noi,36,26,8,4.6,76,19,1007,7/5/2011
Ha Noi,40,26,7,0,72,16,1002,7/6/2011
Ha Noi,40,27,6,2.3,71,14,1001,7/7/2011
Ha Noi,36,27,5,4.2,77,25,1003,7/8/2011
